CBM_Type,Training_Mode,Alpha,k,Run,Leakage,Warning,num_sim,n,d
hard,joint,,10,3,-0.002384729734885793,False,15,2000,700
hard,joint,,10,4,-0.0005079291733596225,False,15,2000,700
hard,joint,,10,5,0.006658641081793926,False,15,2000,700
hard,joint,,10,6,0.007693967121232381,False,15,2000,700
hard,joint,,10,7,0.005058664134461877,False,15,2000,700
hard,joint,,10,8,0.0005425434727024392,False,15,2000,700
hard,joint,,10,9,0.00713986633346253,False,15,2000,700
hard,joint,,10,10,-0.0017871085937093412,False,15,2000,700
hard,joint,,10,11,0.0018631683891134898,False,15,2000,700
hard,joint,,10,12,0.0047406264555440725,False,15,2000,700
hard,joint,,10,13,0.00592004185694095,False,15,2000,700
hard,joint,,10,14,-0.0005107755234043942,False,15,2000,700
hard,joint,,10,15,0.004435751488984119,False,15,2000,700
hard,joint,,20,1,0.003950553452976013,False,15,2000,700
hard,joint,,20,2,0.0036618080278081333,False,15,2000,700
hard,joint,,20,3,0.005986429905012081,False,15,2000,700
hard,joint,,20,4,0.002767750527099322,False,15,2000,700
hard,joint,,20,5,0.006239111255299301,False,15,2000,700
hard,joint,,20,6,-0.0004677526883392069,False,15,2000,700
hard,joint,,20,7,0.007149505035635606,False,15,2000,700
hard,joint,,20,8,0.005959734919064985,False,15,2000,700
hard,joint,,20,9,-0.0017698955899039248,False,15,2000,700
hard,joint,,20,10,0.0017021964910237664,False,15,2000,700
hard,joint,,20,11,0.007367627417943279,False,15,2000,700
hard,joint,,20,12,0.008121622723108679,False,15,2000,700
hard,joint,,20,13,0.006668754187110215,False,15,2000,700
hard,joint,,20,14,0.006894626361807932,False,15,2000,700
hard,joint,,20,15,0.0030445322023699983,False,15,2000,700
hard,joint,,50,1,0.007419618601518518,False,15,2000,700
hard,joint,,50,2,0.011739744288197462,False,15,2000,700
hard,joint,,50,3,0.0035624977096972987,False,15,2000,700
hard,joint,,50,4,0.0075795863162444466,False,15,2000,700
hard,joint,,50,5,0.0003855702352923984,False,15,2000,700
hard,joint,,50,6,0.005454092960462065,False,15,2000,700
hard,joint,,50,7,0.0011826676515518386,False,15,2000,700
hard,joint,,50,8,0.009745923001863943,False,15,2000,700
hard,joint,,50,9,0.008392103291452457,False,15,2000,700
hard,joint,,50,10,0.0013897735465042693,False,15,2000,700
hard,joint,,50,11,0.0011803582702381021,False,15,2000,700
hard,joint,,50,12,0.008836727016656276,False,15,2000,700
hard,joint,,50,13,-0.0005747607325159443,False,15,2000,700
hard,joint,,50,14,0.0034891050680598834,False,15,2000,700
hard,joint,,50,15,0.010258692058444652,False,15,2000,700
hard,joint,,100,1,0.00804420255612004,False,15,2000,700
hard,joint,,100,2,0.0028011881049418985,False,15,2000,700
hard,joint,,100,3,0.01011257565049406,False,15,2000,700
hard,joint,,100,4,0.004056854819815658,False,15,2000,700
hard,joint,,100,5,0.006931920593821417,False,15,2000,700
hard,joint,,100,6,0.004944201622463451,False,15,2000,700
hard,joint,,100,7,0.008231192307220914,False,15,2000,700
hard,joint,,100,8,0.006283956810748226,False,15,2000,700
hard,joint,,100,9,0.004173333239600563,False,15,2000,700
hard,joint,,100,10,0.010371934417788609,False,15,2000,700
hard,joint,,100,11,0.002829168400996007,False,15,2000,700
hard,joint,,100,12,-0.0003457891320763906,False,15,2000,700
hard,joint,,100,13,0.00863749009523529,False,15,2000,700
hard,joint,,100,14,0.005396569620700564,False,15,2000,700
hard,joint,,100,15,0.013970982416431355,False,15,2000,700
hard,joint,,200,1,0.013719283584961772,False,15,2000,700
hard,joint,,200,2,0.007646214631437331,False,15,2000,700
hard,joint,,200,3,0.012016801588972337,False,15,2000,700
hard,joint,,200,4,0.01193159059618254,False,15,2000,700
hard,joint,,200,5,0.0075719923379244936,False,15,2000,700
hard,joint,,200,6,0.01269009165655377,False,15,2000,700
hard,joint,,200,7,0.011376791494700722,False,15,2000,700
hard,joint,,200,8,0.0005166897869992582,False,15,2000,700
hard,joint,,200,9,0.007774939183394114,False,15,2000,700
hard,joint,,200,10,0.011872724934768764,False,15,2000,700
hard,joint,,200,11,0.013719237916471672,False,15,2000,700
hard,joint,,200,12,0.005282474310217777,False,15,2000,700
hard,joint,,200,13,0.0025231012658777363,False,15,2000,700
hard,joint,,200,14,0.0047075869748556265,False,15,2000,700
hard,joint,,200,15,0.013745875799075158,False,15,2000,700
hard,sequential,,10,1,0.00233210284225982,False,15,2000,700
hard,sequential,,10,2,0.006495712808089138,False,15,2000,700
hard,sequential,,10,3,0.0010799560450731605,False,15,2000,700
hard,sequential,,10,4,0.00036093491116351295,False,15,2000,700
hard,sequential,,10,5,-3.701076789019986e-05,False,15,2000,700
hard,sequential,,10,6,0.0024370363495216374,False,15,2000,700
hard,sequential,,10,7,0.003677833495676852,False,15,2000,700
hard,sequential,,10,8,0.0014632970721188965,False,15,2000,700
hard,sequential,,10,9,0.006189362398265175,False,15,2000,700
hard,sequential,,10,10,0.0010426443588966716,False,15,2000,700
hard,sequential,,10,11,0.0032919253185741404,False,15,2000,700
hard,sequential,,10,12,0.004288726349267247,False,15,2000,700
hard,sequential,,10,13,-0.0009284670641391823,False,15,2000,700
hard,sequential,,10,14,0.0004505974929460699,False,15,2000,700
hard,sequential,,10,15,-0.00024121817557576364,False,15,2000,700
hard,sequential,,20,1,0.003611257832436765,False,15,2000,700
hard,sequential,,20,2,0.001546728099265815,False,15,2000,700
hard,sequential,,20,3,0.005605191538851972,False,15,2000,700
hard,sequential,,20,4,0.002717379859328739,False,15,2000,700
hard,sequential,,20,5,0.0038279750153118464,False,15,2000,700
hard,sequential,,20,6,0.003118185562044351,False,15,2000,700
hard,sequential,,20,7,0.002011952912368109,False,15,2000,700
hard,sequential,,20,8,0.007593828652064483,False,15,2000,700
hard,sequential,,20,9,0.0006797371846638534,False,15,2000,700
hard,sequential,,20,10,0.0014515828255603491,False,15,2000,700
hard,sequential,,20,11,0.01154216396054486,False,15,2000,700
hard,sequential,,20,12,0.00719377510018071,False,15,2000,700
hard,sequential,,20,13,0.0011676069132933176,False,15,2000,700
hard,sequential,,20,14,0.010010283397416053,False,15,2000,700
hard,sequential,,20,15,0.0039838187025325045,False,15,2000,700
hard,sequential,,50,1,0.008409540692494666,False,15,2000,700
hard,sequential,,50,2,0.004381948671706493,False,15,2000,700
hard,sequential,,50,3,0.005452902132768722,False,15,2000,700
hard,sequential,,50,4,0.007001116678092556,False,15,2000,700
hard,sequential,,50,5,-0.0005886275833726362,False,15,2000,700
hard,sequential,,50,6,0.006481220837186941,False,15,2000,700
hard,sequential,,50,7,-0.0001982940620985918,False,15,2000,700
hard,sequential,,50,8,0.002620371291085055,False,15,2000,700
hard,sequential,,50,9,0.006998855107043012,False,15,2000,700
hard,sequential,,50,10,0.0038230380788588647,False,15,2000,700
hard,sequential,,50,11,0.003940693483002855,False,15,2000,700
hard,sequential,,50,12,0.004299563423555197,False,15,2000,700
hard,sequential,,50,13,-0.0029011339751989773,False,15,2000,700
hard,sequential,,50,14,0.008137323638751193,False,15,2000,700
hard,sequential,,50,15,0.008995878301121474,False,15,2000,700
hard,sequential,,100,1,0.00662748147242187,False,15,2000,700
hard,sequential,,100,2,0.0070197816027335325,False,15,2000,700
hard,sequential,,100,3,0.008358878230343869,False,15,2000,700
hard,sequential,,100,4,0.0011345063793846144,False,15,2000,700
hard,sequential,,100,5,0.004513999275665093,False,15,2000,700
hard,sequential,,100,6,0.002127538661443218,False,15,2000,700
hard,sequential,,100,7,0.005065542864293393,False,15,2000,700
hard,sequential,,100,8,0.0044396009918599155,False,15,2000,700
hard,sequential,,100,9,-0.0006799996252904172,False,15,2000,700
hard,sequential,,100,10,0.008047337780579866,False,15,2000,700
hard,sequential,,100,11,0.007328478740186828,False,15,2000,700
hard,sequential,,100,12,-0.003312237758221981,False,15,2000,700
hard,sequential,,100,13,0.009399590481486975,False,15,2000,700
hard,sequential,,100,14,0.0016936208406301834,False,15,2000,700
hard,sequential,,100,15,0.007742313881023755,False,15,2000,700
hard,sequential,,200,1,0.013987219534369322,False,15,2000,700
hard,sequential,,200,2,0.002495265748498454,False,15,2000,700
hard,sequential,,200,3,0.010653330306373832,False,15,2000,700
hard,sequential,,200,4,0.012824874897365612,False,15,2000,700
hard,sequential,,200,5,0.006684251774852212,False,15,2000,700
hard,sequential,,200,6,0.00989991067389262,False,15,2000,700
hard,sequential,,200,7,0.009444103454904651,False,15,2000,700
hard,sequential,,200,8,0.001513588278336142,False,15,2000,700
hard,sequential,,200,9,0.00903004633763893,False,15,2000,700
hard,sequential,,200,10,0.012617753983050761,False,15,2000,700
hard,sequential,,200,11,0.010277944847944198,False,15,2000,700
hard,sequential,,200,12,0.0037604518760467887,False,15,2000,700
hard,sequential,,200,13,0.0038553440257511618,False,15,2000,700
hard,sequential,,200,14,0.004109785929425014,False,15,2000,700
hard,sequential,,200,15,0.015147763476522691,False,15,2000,700
hard,independent,,10,1,0.004851144480320535,False,15,2000,700
hard,independent,,10,2,0.006535472510875939,False,15,2000,700
hard,independent,,10,3,0.004753537268148866,False,15,2000,700
hard,independent,,10,4,0.0003807708286125422,False,15,2000,700
hard,independent,,10,5,0.003112252619863254,False,15,2000,700
hard,independent,,10,6,0.00960794573041257,False,15,2000,700
hard,independent,,10,7,0.004492289270830785,False,15,2000,700
hard,independent,,10,8,-3.4181631151986025e-05,False,15,2000,700
hard,independent,,10,9,0.005224526923872208,False,15,2000,700
hard,independent,,10,10,0.0016211967716213138,False,15,2000,700
hard,independent,,10,11,0.005531377511938107,False,15,2000,700
hard,independent,,10,12,0.006707882564396694,False,15,2000,700
hard,independent,,10,13,0.004548144401171239,False,15,2000,700
hard,independent,,10,14,0.002152204384580525,False,15,2000,700
hard,independent,,10,15,-0.0026599768461914586,False,15,2000,700
hard,independent,,20,1,0.001088939242771536,False,15,2000,700
hard,independent,,20,2,-0.0001802740374508005,False,15,2000,700
hard,independent,,20,3,0.0009072360516393374,False,15,2000,700
hard,independent,,20,4,0.002349761493051883,False,15,2000,700
hard,independent,,20,5,0.006026385186395311,False,15,2000,700
hard,independent,,20,6,-1.570160553709954e-05,False,15,2000,700
hard,independent,,20,7,0.003518929138371263,False,15,2000,700
hard,independent,,20,8,0.00856700586177861,False,15,2000,700
hard,independent,,20,9,-0.00011792941691979308,False,15,2000,700
hard,independent,,20,10,0.0018938999463162798,False,15,2000,700
hard,independent,,20,11,0.007810497772767322,False,15,2000,700
hard,independent,,20,12,0.004914520477601547,False,15,2000,700
hard,independent,,20,13,0.006188462882336765,False,15,2000,700
hard,independent,,20,14,0.0033373786994608245,False,15,2000,700
hard,independent,,20,15,0.001839296742162766,False,15,2000,700
hard,independent,,50,1,0.011609435005648594,False,15,2000,700
hard,independent,,50,2,0.007687477373531815,False,15,2000,700
hard,independent,,50,3,0.0036542882604950755,False,15,2000,700
hard,independent,,50,4,0.007952054424828825,False,15,2000,700
hard,independent,,50,5,0.000781496457019859,False,15,2000,700
hard,independent,,50,6,0.006577727606386974,False,15,2000,700
hard,independent,,50,7,0.002212238470021388,False,15,2000,700
hard,independent,,50,8,0.008885355111876603,False,15,2000,700
hard,independent,,50,9,0.007496438247228676,False,15,2000,700
hard,independent,,50,10,-0.0007496703943283833,False,15,2000,700
hard,independent,,50,11,0.0013440466409184726,False,15,2000,700
hard,independent,,50,12,0.003091180015247552,False,15,2000,700
hard,independent,,50,13,0.0026303946036456693,False,15,2000,700
hard,independent,,50,14,0.005953384762522829,False,15,2000,700
hard,independent,,50,15,0.006086017081109674,False,15,2000,700
hard,independent,,100,1,0.006607181191725653,False,15,2000,700
hard,independent,,100,2,0.007273964264255639,False,15,2000,700
hard,independent,,100,3,0.009310487813277701,False,15,2000,700
hard,independent,,100,4,0.00193171389800173,False,15,2000,700
hard,independent,,100,5,0.004785488338061805,False,15,2000,700
hard,independent,,100,6,0.005139697585156755,False,15,2000,700
hard,independent,,100,7,0.010159322273583848,False,15,2000,700
hard,independent,,100,8,0.010985073132383949,False,15,2000,700
hard,independent,,100,9,0.0054153089805122345,False,15,2000,700
hard,independent,,100,10,0.009369719561132639,False,15,2000,700
hard,independent,,100,11,0.006779995294593277,False,15,2000,700
hard,independent,,100,12,0.0007976418963504539,False,15,2000,700
hard,independent,,100,13,0.012456734200906094,False,15,2000,700
hard,independent,,100,14,0.0028459790800681173,False,15,2000,700
hard,independent,,100,15,0.01129687723568984,False,15,2000,700
hard,independent,,200,1,0.010472650751584878,False,15,2000,700
hard,independent,,200,2,0.004683803370191919,False,15,2000,700
hard,independent,,200,3,0.009615958512029676,False,15,2000,700
hard,independent,,200,4,0.015345427829654312,False,15,2000,700
hard,independent,,200,5,0.0079920289351596,False,15,2000,700
hard,independent,,200,6,0.010883347900427331,False,15,2000,700
hard,independent,,200,7,0.009313942032401101,False,15,2000,700
hard,independent,,200,8,0.003495202807988873,False,15,2000,700
hard,independent,,200,9,0.004308268447136054,False,15,2000,700
hard,independent,,200,10,0.0081572584890508,False,15,2000,700
hard,independent,,200,11,0.016423358579824354,False,15,2000,700
hard,independent,,200,12,0.009087156477929348,False,15,2000,700
hard,independent,,200,13,0.00790041585441803,False,15,2000,700
hard,independent,,200,14,0.004166742370465437,False,15,2000,700
hard,independent,,200,15,0.018351012982261494,False,15,2000,700
autoregressive,joint,,10,1,-0.0015354524692055005,False,15,2000,700
autoregressive,joint,,10,2,0.005512204063590431,False,15,2000,700
autoregressive,joint,,10,3,-0.004863210802414031,False,15,2000,700
autoregressive,joint,,10,4,0.0005659801572894807,False,15,2000,700
autoregressive,joint,,10,5,0.0013529754567827013,False,15,2000,700
autoregressive,joint,,10,6,0.0018942948281404082,False,15,2000,700
autoregressive,joint,,10,7,-0.0014861169247450956,False,15,2000,700
autoregressive,joint,,10,8,-0.0019733846670897393,False,15,2000,700
autoregressive,joint,,10,9,0.0015168133418281826,False,15,2000,700
autoregressive,joint,,10,10,-0.0012294337164204805,False,15,2000,700
autoregressive,joint,,10,11,0.001123616858103249,False,15,2000,700
autoregressive,joint,,10,12,0.002877441250213497,False,15,2000,700
autoregressive,joint,,10,13,-0.002945920477380959,False,15,2000,700
autoregressive,joint,,10,14,-0.0016212719008910081,False,15,2000,700
autoregressive,joint,,10,15,0.0023727090352787528,False,15,2000,700
autoregressive,joint,,20,1,0.004107102071293944,False,15,2000,700
autoregressive,joint,,20,2,-0.0003770517255521355,False,15,2000,700
autoregressive,joint,,20,3,0.0015928389275106092,False,15,2000,700
autoregressive,joint,,20,4,0.0006733445969546725,False,15,2000,700
autoregressive,joint,,20,5,0.004361521205541674,False,15,2000,700
autoregressive,joint,,20,6,-0.003801659701347493,False,15,2000,700
autoregressive,joint,,20,7,0.0003297349080200185,False,15,2000,700
autoregressive,joint,,20,8,0.0034500962153944936,False,15,2000,700
autoregressive,joint,,20,9,-0.0016477176177724928,False,15,2000,700
autoregressive,joint,,20,10,0.0006287118087153765,False,15,2000,700
autoregressive,joint,,20,11,0.008189320166840597,False,15,2000,700
autoregressive,joint,,20,12,0.008748430295956622,False,15,2000,700
autoregressive,joint,,20,13,0.002152513493039354,False,15,2000,700
autoregressive,joint,,20,14,0.002752777722888622,False,15,2000,700
autoregressive,joint,,20,15,-0.004062733793751994,False,15,2000,700
autoregressive,joint,,50,1,0.009077130127056243,False,15,2000,700
autoregressive,joint,,50,2,0.004320106853685779,False,15,2000,700
autoregressive,joint,,50,3,0.008039678641723613,False,15,2000,700
autoregressive,joint,,50,4,0.005430670814516647,False,15,2000,700
autoregressive,joint,,50,5,0.0024405661625381825,False,15,2000,700
autoregressive,joint,,50,6,0.0014979469341116491,False,15,2000,700
autoregressive,joint,,50,7,-0.0021942316779526294,False,15,2000,700
autoregressive,joint,,50,8,0.003861873172019026,False,15,2000,700
autoregressive,joint,,50,9,0.007589598566257738,False,15,2000,700
autoregressive,joint,,50,10,7.278509294916802e-05,False,15,2000,700
autoregressive,joint,,50,11,0.002028752352239982,False,15,2000,700
autoregressive,joint,,50,12,0.0037082370420562505,False,15,2000,700
autoregressive,joint,,50,13,-0.0017740512901900374,False,15,2000,700
autoregressive,joint,,50,14,0.006703861515970022,False,15,2000,700
autoregressive,joint,,50,15,0.0008458951103795798,False,15,2000,700
autoregressive,joint,,100,1,0.00434363633643442,False,15,2000,700
autoregressive,joint,,100,2,-0.0019112260171891826,False,15,2000,700
autoregressive,joint,,100,3,0.0034049414003323175,False,15,2000,700
autoregressive,joint,,100,4,0.0005310648937872919,False,15,2000,700
autoregressive,joint,,100,5,-0.0002189609866329878,False,15,2000,700
autoregressive,joint,,100,6,-0.0008638301148824468,False,15,2000,700
autoregressive,joint,,100,7,0.0009006004947260671,False,15,2000,700
autoregressive,joint,,100,8,0.006391670948022954,False,15,2000,700
autoregressive,joint,,100,9,0.00033834346083527755,False,15,2000,700
autoregressive,joint,,100,10,0.005014622332281782,False,15,2000,700
autoregressive,joint,,100,11,0.004878758883497536,False,15,2000,700
autoregressive,joint,,100,12,-0.003937652173594319,False,15,2000,700
autoregressive,joint,,100,13,0.007071894136028822,False,15,2000,700
autoregressive,joint,,100,14,0.00509844503535728,False,15,2000,700
autoregressive,joint,,100,15,0.01139019550554865,False,15,2000,700
autoregressive,joint,,200,1,0.0026800430806119824,False,15,2000,700
autoregressive,joint,,200,2,-0.00018111250050423244,False,15,2000,700
autoregressive,joint,,200,3,-0.0019954576111334,False,15,2000,700
autoregressive,joint,,200,4,0.006879649318511927,False,15,2000,700
autoregressive,joint,,200,5,0.0029671674610145526,False,15,2000,700
autoregressive,joint,,200,6,0.004392242591910733,False,15,2000,700
autoregressive,joint,,200,7,0.0029194953189846107,False,15,2000,700
autoregressive,joint,,200,8,-0.000670961015058591,False,15,2000,700
autoregressive,joint,,200,9,0.0030729511343987603,False,15,2000,700
autoregressive,joint,,200,10,0.004127374370819004,False,15,2000,700
autoregressive,joint,,200,11,0.008965062701876914,False,15,2000,700
autoregressive,joint,,200,12,0.001441222080607707,False,15,2000,700
autoregressive,joint,,200,13,0.004889525355856739,False,15,2000,700
autoregressive,joint,,200,14,0.0015723195533499101,False,15,2000,700
autoregressive,joint,,200,15,0.010341966105517741,False,15,2000,700
embedding,joint,,10,1,0.0020405753241479196,False,15,2000,700
embedding,joint,,10,2,0.004414274080939196,False,15,2000,700
embedding,joint,,10,3,-0.001306238255499359,False,15,2000,700
embedding,joint,,10,4,-0.00043133703838726944,False,15,2000,700
embedding,joint,,10,5,0.0030248688419018954,False,15,2000,700
embedding,joint,,10,6,0.0067792083934110625,False,15,2000,700
embedding,joint,,10,7,0.004609160576329874,False,15,2000,700
embedding,joint,,10,8,-0.001092275875750337,False,15,2000,700
embedding,joint,,10,9,0.00220143046435628,False,15,2000,700
embedding,joint,,10,10,5.604513213963713e-06,False,15,2000,700
embedding,joint,,10,11,0.0015144708959500264,False,15,2000,700
embedding,joint,,10,12,0.00556630466203889,False,15,2000,700
embedding,joint,,10,13,0.000822526647028532,False,15,2000,700
embedding,joint,,10,14,0.002277651279343873,False,15,2000,700
embedding,joint,,10,15,0.002966824287752523,False,15,2000,700
embedding,joint,,20,1,0.00488850533362295,False,15,2000,700
embedding,joint,,20,2,0.002119686753034866,False,15,2000,700
embedding,joint,,20,3,0.0020244259242958584,False,15,2000,700
embedding,joint,,20,4,0.003595018370461167,False,15,2000,700
embedding,joint,,20,5,0.0067459369407083525,False,15,2000,700
embedding,joint,,20,6,0.0006308887798120999,False,15,2000,700
embedding,joint,,20,7,0.006097446459798483,False,15,2000,700
embedding,joint,,20,8,0.00858884667263804,False,15,2000,700
embedding,joint,,20,9,-0.0026031714577228193,False,15,2000,700
embedding,joint,,20,10,0.005699124157671598,False,15,2000,700
embedding,joint,,20,11,0.0147557473881057,False,15,2000,700
embedding,joint,,20,12,0.006040025115350511,False,15,2000,700
embedding,joint,,20,13,0.005441478004419409,False,15,2000,700
embedding,joint,,20,14,0.005552436778793801,False,15,2000,700
embedding,joint,,20,15,-8.508304801613242e-05,False,15,2000,700
embedding,joint,,50,1,0.014106101633499124,False,15,2000,700
embedding,joint,,50,2,0.007414153960755954,False,15,2000,700
embedding,joint,,50,3,0.003916280307340925,False,15,2000,700
embedding,joint,,50,4,0.007719016796460032,False,15,2000,700
embedding,joint,,50,5,0.001973878762453918,False,15,2000,700
embedding,joint,,50,6,0.008077044411489487,False,15,2000,700
embedding,joint,,50,7,-0.0010610405993434213,False,15,2000,700
embedding,joint,,50,8,0.0035952589483700947,False,15,2000,700
embedding,joint,,50,9,0.009634896318703179,False,15,2000,700
embedding,joint,,50,10,-0.0006301912737767257,False,15,2000,700
embedding,joint,,50,11,0.0053186995662841685,False,15,2000,700
embedding,joint,,50,12,0.006665409134252842,False,15,2000,700
embedding,joint,,50,13,-0.0006336609910693181,False,15,2000,700
embedding,joint,,50,14,0.0031812405890780937,False,15,2000,700
embedding,joint,,50,15,0.008792179881639273,False,15,2000,700
embedding,joint,,100,1,0.00965026936948421,False,15,2000,700
embedding,joint,,100,2,-0.0011315959865330072,False,15,2000,700
embedding,joint,,100,3,0.011152018191391999,False,15,2000,700
embedding,joint,,100,4,0.003924643379674908,False,15,2000,700
embedding,joint,,100,5,0.00580345419299122,False,15,2000,700
embedding,joint,,100,6,0.003935306145459672,False,15,2000,700
embedding,joint,,100,7,0.006552925343177085,False,15,2000,700
embedding,joint,,100,8,0.008020225018973148,False,15,2000,700
embedding,joint,,100,9,0.0018653527539027603,False,15,2000,700
embedding,joint,,100,10,0.005404954808447604,False,15,2000,700
embedding,joint,,100,11,0.0025324688337666768,False,15,2000,700
embedding,joint,,100,12,0.0008810833033139343,False,15,2000,700
embedding,joint,,100,13,0.0122115247868122,False,15,2000,700
embedding,joint,,100,14,0.0028298349277267043,False,15,2000,700
embedding,joint,,100,15,0.011857444001710071,False,15,2000,700
embedding,joint,,200,1,0.013679807955113477,False,15,2000,700
embedding,joint,,200,2,0.001824175027610897,False,15,2000,700
embedding,joint,,200,3,0.010377461209968075,False,15,2000,700
embedding,joint,,200,4,0.013916439412451798,False,15,2000,700
embedding,joint,,200,5,0.007351256014058505,False,15,2000,700
embedding,joint,,200,6,0.011458527498547921,False,15,2000,700
embedding,joint,,200,7,0.010933935449211507,False,15,2000,700
embedding,joint,,200,8,-0.0015100375318330972,False,15,2000,700
embedding,joint,,200,9,0.004008965574533008,False,15,2000,700
embedding,joint,,200,10,0.012860655360380502,False,15,2000,700
embedding,joint,,200,11,0.010968957506707788,False,15,2000,700
embedding,joint,,200,12,0.004742390320608303,False,15,2000,700
embedding,joint,,200,13,0.009680755747277558,False,15,2000,700
embedding,joint,,200,14,0.009428881349395457,False,15,2000,700
embedding,joint,,200,15,0.01698381485347733,False,15,2000,700
